EVI,NDVI,elevation,label,loss_year,mean_temp,slope,total_precip,longitude,latitude,year,NDVI_lag1,NDVI_roll3,NDVI_delta
1.5199599493707248,0.23905353248119354,52,0,2,297.0302439738305,0.25872406363487244,4.222059083280996,89.928097304995,26.336358342174073,2017,0.23955132067203522,0.22725159923235574,-0.0004977881908416748
1.4807535981409896,0.23576714098453522,52,0,2,296.9733034707963,0.25872406363487244,2.90518660744754,89.928097304995,26.336358342174073,2018,0.23905353248119354,0.23812399804592133,-0.003286391496658325
2.101777447829833,0.32560622692108154,52,0,2,297.1115013401548,0.25872406363487244,4.459068278417128,89.928097304995,26.336358342174073,2019,0.23576714098453522,0.26680896679560345,0.08983908593654633
2.1682175156180916,0.3156655728816986,52,0,2,296.95800035279495,0.25872406363487244,3.9928532931020158,89.928097304995,26.336358342174073,2020,0.32560622692108154,0.2923463135957718,-0.009940654039382935
1.6471587603164737,0.26455220580101013,52,0,2,297.2567425744081,0.25872406363487244,3.051412339571378,89.928097304995,26.336358342174073,2021,0.3156655728816986,0.3019413352012634,-0.05111336708068848
1.9658774373259051,0.3194763958454132,52,0,2,296.8366615916625,0.25872406363487244,4.040332122762887,89.928097304995,26.336358342174073,2022,0.26455220580101013,0.29989805817604065,0.054924190044403076
1.9367913599419757,0.30385008454322815,52,0,2,297.57317991644516,0.25872406363487244,3.646902145167985,89.928097304995,26.336358342174073,2023,0.3194763958454132,0.29595956206321716,-0.01562631130218506
2.2324423554450368,0.26124972105026245,45,0,1,297.34584213302577,0.26349514722824097,2.683188354308456,89.9370804578362,25.568298774251883,2015,,0.26124972105026245,
2.5113374470299603,0.2868717312812805,45,0,1,297.86891602894843,0.26349514722824097,2.006659156780298,89.9370804578362,25.568298774251883,2016,0.26124972105026245,0.2740607261657715,0.025622010231018066
2.388012838403572,0.2750653028488159,41,0,12,297.0349215393161,0.6569598317146301,4.2863036149094995,89.9370804578362,26.165678438191364,2015,,0.2750653028488159,
2.1475729376257546,0.2690323293209076,41,0,12,297.5253649613641,0.6569598317146301,3.2122686571884707,89.9370804578362,26.165678438191364,2016,0.2750653028488159,0.27204881608486176,-0.006032973527908325
2.2480271355392496,0.2530486583709717,41,0,12,297.20133564609336,0.6569598317146301,4.036350903211073,89.9370804578362,26.165678438191364,2017,0.2690323293209076,0.26571543018023175,-0.015983670949935913
2.4354703667004465,0.28281310200691223,41,0,12,297.1624496797995,0.6569598317146301,2.7743368287953487,89.9370804578362,26.165678438191364,2018,0.2530486583709717,0.26829802989959717,0.029764443635940552
2.898243901120856,0.3365379273891449,41,0,12,297.2659063512421,0.6569598317146301,4.216542626366156,89.9370804578362,26.165678438191364,2019,0.28281310200691223,0.29079989592234295,0.053724825382232666
